herd;cow;lnscc;lnsccel
299;1420;4.88;-1.4
299;1421;3.3;-0.94
299;1422;4.61;2.05
299;1423;3.61;-1.4
299;1425;3.53;-0.56
299;1426;3.87;-0.75
299;1427;5.06;0.08
300;1429;6.35;0.88
301;1433;3.78;0.42
301;1434;3.61;-2.06
301;1436;4.83;-0.45
301;1437;4.42;2.44
302;1439;4.22;1.66
302;1440;2.94;-0.5
302;1441;3.26;-1.04
302;1442;4.96;0.88
302;1443;4.47;-0.2
302;1444;3;0.18
303;1446;3.64;-0.47
304;1448;3.26;-1.09
304;1449;5.07;0.25
304;1450;3.61;0.34
304;1452;3.18;-1.66
304;1453;4.44;0.61
305;1454;4.17;1.62
305;1455;4.43;-0.51
306;1457;6.04;-0.25
307;1458;3.58;3.21
307;1459;2.77;-1.48
307;1461;4.34;1.21
307;1462;4.41;0.3
307;1463;2.83;-0.2
307;1464;3.04;-0.45
308;1465;4.64;-0.41
308;1467;3.5;-1.27
308;1468;4.75;1.18
309;1469;3.69;0.26
309;1470;3.83;-0.41
309;1471;3.66;-0.66
309;1472;3.22;1.62
309;1473;2.71;-0.47
309;1474;3.33;-0.44
309;1475;3.5;1.8
309;1476;6.16;3.56
310;1477;3.93;3.29
310;1478;3.43;-0.27
310;1479;3.74;0.79
310;1480;3.76;0.71
310;1481;4.9;1.83
311;1483;3;-0.99
311;1484;6.76;0.52
311;1485;4.13;-0.31
311;1486;2.64;-1.14
311;1487;4.04;-1.14
311;1488;4.8;0.87
311;1489;3.37;-1.27
312;1491;3.04;2.09
312;1492;6.41;-0.81
312;1494;3.04;-0.57
312;1496;3.64;-0.48
313;1497;3.89;-0.53
313;1498;2.4;-0.99
313;1499;3.22;-1.48
313;1500;3.43;-1.56
313;1501;2.77;-1.09
313;1502;4.74;0.95
313;1503;3.99;-0.08
314;1504;3.43;0.18
314;1506;4.26;-0.53
314;1507;7.02;0.52
315;1508;3.61;-1.23
316;1509;4.04;-0.31
316;1510;3.99;0.38
317;1518;3.47;0
317;1519;3.22;0.35
317;1521;3.58;1.25
317;1522;2.83;-0.81
317;1523;3.87;-1.3
318;1524;4.26;-0.71
319;1526;3.95;0.81
320;1529;3.99;-1.37
320;1530;3.53;-1.76
321;1532;3.56;0.4
321;1533;4.14;1.87
322;1534;4.52;0.49
322;1536;3.81;0.77
322;1537;4.38;-0.83
322;1538;2.89;-1.2
323;1539;4.88;1.97
323;1540;3.58;2.36
323;1541;3.18;-1.09
323;1543;3.71;-0.77
324;1544;3.78;-0.59
324;1545;3.14;-0.92
324;1547;2.64;-1.99
324;1548;3.56;0.75
324;1550;4.3;1.33
324;1551;4.6;0.86
324;1552;3.81;-1.01
325;1554;3.37;-1.61
326;1555;8.44;-0.48
326;1556;3.78;-2.62
326;1557;3.56;-1.3
327;1558;3.76;-0.06
327;1559;6.12;-0.21
327;1560;7.06;-0.54
327;1561;4.79;0.15
328;1566;6.48;0.65
328;1567;3.33;-0.26
328;1568;3.18;-1.27
328;1569;6.5;0.6
328;1570;5.5;0.94
329;1571;3.22;-0.15
329;1572;3.97;-0.1
329;1573;3.64;0.53
329;1574;2.71;0.81
330;1575;2.08;0.13
330;1576;4.61;0.02
330;1577;3.99;-0.33
330;1578;4.08;2
330;1579;3.93;0.62
330;1580;4.78;1.19
330;1581;4.65;1.16
330;1582;3.37;-1.33
330;1583;4.01;1.69
331;1584;3.26;0.6
331;1585;5.29;-0.14
331;1586;4.25;2.92
332;1588;3.76;-0.61
332;1589;3.22;-0.1
332;1590;2.71;-2.14
332;1592;2.83;0.28
332;1594;3.33;0.79
333;1597;4.09;-0.44
333;1598;3.47;-1.23
333;1600;5.72;-0.79
333;1601;2.56;0.72
334;1602;5.87;1.37
334;1603;4.95;0.77
334;1606;5.26;-0.01
334;1607;4.08;-0.03
334;1608;5.55;0.57
335;1609;6.44;0.86
335;1611;3.99;0.46
335;1612;3.5;-1.17
335;1613;4.22;0.15
335;1614;4.42;-1.93
335;1615;5.01;-0.56
335;1617;2.77;-1.23
335;1618;3.43;-1.7
335;1619;3.5;-1.2
336;1620;3.74;0.38
336;1623;3.26;-0.27
336;1624;5.04;-0.61
337;1626;3.99;0.76
337;1627;4.32;0.59
337;1628;3.14;0.09
337;1630;3.14;3.51
338;1634;3.3;-2.5
338;1635;4.04;-0.75
338;1636;4.64;0.85
338;1637;3.53;0.67
338;1638;6.76;0.3
338;1639;3.64;0.91
338;1640;4.87;0.09
338;1641;4.32;0.78
338;1643;2.4;0.83
339;1646;3.5;2.04
339;1647;5.35;-0.08
340;1649;4.11;1.29
340;1650;3.61;1.46
340;1651;3.47;-0.56
340;1652;4.14;3.29
340;1653;3.14;-0.07
340;1654;3.58;-0.64
340;1655;3.71;-0.09
340;1656;4.64;2.5
340;1658;4.23;0.14
341;1660;4.04;2.72
341;1661;3.22;-0.56
341;1662;4.45;0.48
341;1663;4.28;2.55
343;1665;4.63;-0.77
344;1666;3.66;-1.2
344;1667;6.02;-0.47
344;1668;2.64;-1.17
344;1669;3.04;-1.81
344;1672;5.07;0.12
344;1673;2.94;0.7
344;1675;4.68;1
344;1676;3.47;0.48
344;1677;1.95;-0.92
344;1678;3.58;1.11
345;1679;3.43;-1.61
346;1682;5.23;0.71
346;1683;4.94;-0.62
347;1686;4.8;0.14
347;1687;3.18;-1.01
347;1688;3.56;0.11
348;1689;2.64;-0.77
348;1690;3.37;0.21
348;1691;4.14;0.04
348;1692;2.4;-1.2
348;1693;3.14;0.47
348;1694;3.61;-0.73
349;1695;3.64;0.07
349;1696;3.61;1.07
349;1697;4.29;1.23
349;1698;3.56;-1.7
350;1699;3.09;-1.17
350;1700;4.25;-1.23
350;1701;7.46;-0.23
350;1703;6.23;1.72
350;1704;3.69;0.14
351;1705;5.31;1.26
351;1706;5.78;1.57
351;1707;4.99;1.99
351;1708;3.69;-0.96
352;1709;6.02;3.4
353;1710;5.25;1.26
353;1711;4.78;0.88
354;1712;4.49;1.32
354;1713;4.06;0.15
354;1714;3.58;-0.28
355;1715;2.94;-0.12
356;1716;2.83;-0.64
356;1717;1.95;-1.3
356;1718;2.3;-1.81
356;1719;2.71;-1.01
357;1720;1.95;-1.81
357;1721;2.83;-0.94
357;1722;3.09;-1.01
358;1724;4.32;1.18
358;1725;3.87;2.81
358;1726;4.86;1.22
358;1727;4.2;-0.85
359;1728;3.18;-0.36
359;1729;5.74;2.94
359;1730;3.22;3.16
359;1731;3.78;-1.2
359;1732;2.08;-0.94
359;1733;2.71;-0.13
359;1734;3.26;-0.77
359;1735;2.71;-0.85
359;1736;2.83;-1.56
360;1737;4.44;-0.34
360;1738;3.22;-0.21
360;1739;2.89;-0.08
360;1741;4.37;2.63
361;1743;2.94;-0.19
361;1744;4.25;-1.04
361;1745;4.25;1.97
362;1746;2.77;-1.14
362;1747;2.83;-0.13
362;1748;2.77;0.18
362;1749;4.47;0.96
363;1751;3.71;0.77
363;1752;3.22;-0.64
363;1754;4.17;-0.73
363;1755;3.53;-0.56
363;1756;4.77;-0.42
363;1758;4.51;-0.02
363;1759;8.09;-0.54
363;1760;4.3;-0.44
363;1761;3.95;0.11
363;1762;3.33;-1.61
363;1764;5.42;1.82
363;1766;4.9;-0.5
364;1769;4.23;-0.51
364;1770;3.56;-1.93
364;1771;3.64;-0.69
364;1772;2.89;1.01
364;1773;4.03;-0.99
364;1774;4.93;0.99
365;1775;3.97;-0.48
365;1776;4.68;2.76
365;1777;3.26;-1.66
366;1778;4.25;2.96
367;1779;6.27;0.69
367;1780;4.19;0.61
367;1781;4.61;-1.12
367;1782;3.18;2.95
367;1783;4.16;1.7
367;1784;4.11;-0.85
367;1785;3.95;2.75
367;1786;4.72;1.49
367;1787;5.72;-0.38
367;1788;5.03;0.71
367;1789;4.01;-0.75
367;1790;4.86;-1.48
367;1791;2.64;-1.14
367;1792;4.08;-0.94
367;1793;4.74;0.88
368;1794;4.88;0.12
368;1795;3.89;-0.47
368;1797;3.91;1.53
368;1798;3.4;-0.09
368;1799;3.71;0.17
368;1800;5.29;0.63
369;1803;3.5;1.89
369;1804;3.04;-0.34
370;1806;3.58;1.85
370;1807;4.62;2.62
370;1808;4.03;0.42
370;1809;5.98;0.75
371;1812;3.97;-0.19
372;1813;2.3;-1.56
372;1814;4.7;0.62
372;1815;3.4;-0.45
372;1816;5.12;-0.94
373;1817;3.56;0.22
373;1818;3.43;-0.22
373;1819;3.09;-1.09
373;1820;3;-1.56
374;1823;3.71;0.1
374;1825;3.04;0.34
375;1829;3;1.42
375;1830;3.4;-1.23
375;1832;3.09;2.59
375;1833;3.61;-0.57
376;1834;3.95;0.46
376;1835;3.95;0.45
376;1836;2.83;0.65
376;1837;4.04;2.09
376;1839;6.02;0.41
377;1841;4.55;-0.51
377;1842;5.02;0.07
377;1843;5.18;0.05
377;1846;3.97;-1.37
377;1847;6.18;0.72
377;1848;4.63;-0.29
377;1850;4.94;0.02
378;1852;3.64;-1.81
378;1853;3.22;-0.79
378;1854;5.19;0.65
378;1855;3.37;-1.3
378;1856;2.94;-0.83
379;1857;3.3;-0.16
379;1858;4.03;0.07
379;1861;4.37;-0.87
379;1862;3.83;1.07
380;1864;4.56;1.91
381;1867;4.99;0.08
381;1868;4.33;0.72
381;1869;4.09;-1.3
381;1870;3.53;-0.32
381;1872;3.26;1.19
381;1873;4.14;1.93
381;1874;4.39;-1.27
381;1875;3.71;0.27
381;1876;4.16;0.07
381;1877;3.78;-0.53
381;1878;3.66;-0.87
381;1879;3.69;3.15
381;1880;3.22;0.02
382;1882;5.15;1.42
382;1883;3.47;-0.09
382;1884;4.96;0.56
382;1885;7.81;0.57
382;1888;4.74;0.77
382;1890;5.05;2.84
382;1892;5.24;2.17
382;1893;3.74;-1.44
383;1894;7.81;0.83
383;1896;3.95;-1.52
383;1897;4.32;0
384;1899;4.29;1.35
384;1900;3.26;-1.44
384;1901;5.04;-0.61
384;1902;2.71;-1.61
384;1903;4.04;0.64
385;1904;5.74;0.24
385;1905;4.88;2.67
385;1906;3.4;-0.38
386;1907;4.17;-0.17
386;1908;4.23;2.85
387;1909;3.04;-1.7
387;1910;2.94;-1.7
387;1911;3;0.42
387;1912;2.77;1.25
389;1915;3.09;-1.3
389;1916;6.68;0.17
389;1917;3.93;0.56
389;1919;3.81;1.14
390;1920;5.51;3.4
390;1921;4.5;-0.03
390;1922;3.83;0.95
391;1923;3.95;0.12
391;1925;4.01;2.61
392;1928;3.99;-0.87
392;1929;5.81;-1.27
392;1930;4.75;0.78
392;1931;2.71;-1.76
392;1932;3.56;-1.17
392;1934;3.18;0.15
392;1936;4.06;-0.75
392;1937;3.09;-1.48
393;1938;4.7;0.14
393;1939;3.85;0.22
393;1940;4.13;-0.54
393;1941;3.47;-0.64
393;1942;5.29;-0.89
394;1944;3;-0.59
394;1945;4.88;0.25
394;1946;3.09;-1.33
396;1948;3.26;-1.06
396;1949;4.25;0.08
397;1950;3.58;-0.18
397;1951;3.33;-0.81
397;1952;3.22;-0.92
397;1953;3.87;-0.5
397;1954;3.74;-1.76
398;1956;4.76;-0.29
398;1957;3.47;-0.87
399;1958;5.02;-0.85
399;1959;3.56;3.44
399;1960;4.47;0.36
401;1962;6.3;-0.01
401;1963;4.08;1.03
401;1964;4.63;1.13
401;1965;4.14;0.2
402;1968;3.71;-1.7
402;1969;2.64;-1.76
402;1970;3.09;-2.91
402;1971;3.3;-1.7
402;1972;4.91;-0.42
402;1973;6.45;-0.45
402;1975;2.71;-1.37
402;1976;3.37;-1.44
403;1977;4.91;0.25
404;1978;3.58;-0.41
404;1979;6.76;2.11
404;1980;3.18;-1.48
405;1981;3.66;-1.66
405;1982;4.23;-0.66
405;1983;3.47;-1.44
406;1984;4.28;2.07
406;1986;7.25;2.55
406;1987;5.14;1.53
406;1988;4.81;-1.06
407;1989;4.51;2.32
407;1991;3;2.17
408;1993;2.77;-2.22
408;1994;3.37;1.48
408;1995;1.79;-2.5
408;1996;2.3;-1.93
408;1997;2.89;-0.77
408;1998;5.39;0.27
408;1999;4.37;1.03
408;2000;4.57;-0.48
408;2001;4.67;-1.01
409;2003;2.94;-0.75
409;2004;3.83;0.28
409;2005;3.18;-1.3
409;2006;4.85;-0.08
409;2007;4.38;-0.42
409;2008;3.76;-0.87
409;2009;3.5;-1.76
409;2010;3.5;0.91
409;2011;4.14;3.23
409;2013;3.04;-0.87
409;2014;4.57;0.06
409;2015;4.72;0.54
409;2016;4.26;-0.02
409;2017;4.48;-0.04
410;2018;3.87;1.7
410;2019;4.71;0.26
410;2020;3.37;0.34
411;2021;4.64;-0.34
411;2022;3.47;-0.73
411;2023;3.3;-0.45
411;2024;5.08;1.09
412;2025;3.14;-0.75
412;2026;3.37;1.01
412;2027;3.91;-0.12
412;2028;3.99;1.26
413;2029;4.09;0.18
413;2030;4.52;-1.3
414;2032;4.98;0.88
414;2033;3.87;-1.06
414;2034;3.33;-1.56
415;2035;2.56;-1.14
415;2036;3.97;-0.92
415;2037;3.04;-1.66
415;2038;2.89;-1.3
415;2039;3.14;-1.44
415;2040;2.4;-1.37
416;2042;2.77;-1.27
416;2043;3.14;-0.94
416;2044;2.83;-1.14
416;2045;3.09;-0.57
417;2048;3.95;0.17
417;2049;7.85;-0.54
417;2051;5.73;-1.76
417;2053;5.13;-0.01
417;2054;4.9;2.56
417;2055;3.4;-0.75
418;2056;3.85;0.91
418;2057;2.4;-1.12
419;2058;3.18;-1.01
419;2059;2.3;-0.99
419;2060;4.39;-0.08
419;2061;3.56;-0.14
419;2062;6.03;0.34
419;2063;5.38;0.85
419;2064;3.5;-1.09
420;2066;3.09;2.13
420;2068;2.94;0.09
420;2069;3.81;-1.23
420;2070;3.18;0.4
420;2072;5;1.77
420;2073;4.7;0.21
420;2074;3.69;2.19
420;2075;3.09;-0.53
420;2076;2.71;-1.17
420;2077;3.5;0.18
421;2079;6.18;-1.2
422;2082;5.26;1.8
423;2083;3.43;-0.61
423;2084;5.43;-0.34
424;2086;2.83;1.23
425;2090;5.62;2.82
425;2091;5.12;2.88
425;2092;5.29;-0.94
425;2093;3;0.83
426;2095;3.04;-1.01
426;2096;4.16;1.14
427;2098;3.37;0.11
427;2099;2.4;-1.56
427;2101;3.09;-0.07
427;2102;8.16;2
427;2104;3.26;-0.96
427;2105;2.4;0.98
428;2108;2.77;-1.61
429;2111;4.03;-0.99
429;2112;3.09;-1.33
429;2114;3.43;-0.87
430;2115;4.13;-0.67
430;2117;3;-1.09
431;2118;4.32;0.25
431;2120;3.56;-0.34
432;2125;3.4;1.83
432;2126;5.47;-0.08
432;2127;3.5;-0.69
433;2128;3.43;-0.85
433;2129;2.71;-0.66
433;2130;4.58;4.04
433;2131;3.74;-1.06
433;2132;4.25;-1.52
435;2135;2.77;-0.4
435;2137;2.94;-1.48
435;2138;3.69;-1.37
435;2139;2.48;0
435;2140;4.13;-1.14
436;2141;7.08;2.02
436;2142;3.14;-1.14
436;2143;4.65;0.97
437;2144;5.51;-0.59
437;2145;3.87;0.09
437;2146;3.71;-1.56
437;2147;3.66;0.42
437;2148;4.74;0.11
437;2149;4.6;-0.38
437;2150;3.3;-0.57
437;2151;4.14;1.34
437;2152;3.89;-0.75
437;2153;3.14;0.2
437;2154;3.37;-1.48
437;2155;4.45;0.95
437;2156;5.26;-2.22
437;2157;3.99;-1.37
437;2158;2.77;2.68
437;2159;4.32;-1.37
438;2160;2.64;-0.59
438;2161;3.22;2.69
438;2162;4.88;2.49
438;2163;3.61;0.46
438;2164;2.64;-1.27
438;2165;4.3;0.49
438;2169;3.56;-0.71
438;2170;3.26;-1.14
438;2171;3.99;0.38
438;2172;3.56;-1.12
438;2173;2.64;-1.56
438;2174;4.32;-0.89
438;2175;3.89;-0.79
438;2177;5.09;0.15
439;2178;6.37;-1.66
439;2179;3.14;-1.23
440;2181;3.22;2.35
440;2182;3.56;-1.44
440;2184;4.82;-1.3
440;2185;4.95;-0.32
440;2187;3.81;0.62
441;2188;5.1;1.81
441;2189;4.36;-1.17
441;2190;4.6;0.31
441;2191;3.83;0.22
441;2192;4.08;0.03
441;2193;3.43;-0.33
441;2194;7.04;-0.32
442;2196;3.69;-1.76
442;2200;3.43;-1.09
443;2201;3.04;1.59
443;2202;4.3;0.68
444;2203;2.83;2.02
444;2209;6.21;-1.23
445;2210;4.54;1.89
445;2211;3.18;-1.12
445;2212;3.26;0.34
445;2213;3.18;-0.85
445;2214;3.81;0.48
445;2215;3.99;0.38
445;2216;2.71;0.56
445;2218;4.89;2.06
446;2220;4.01;0.13
448;2223;3.76;-1.06
448;2224;4.56;1.89
448;2225;2.3;-1.44
448;2226;2.71;-0.22
448;2227;3.5;0.87
448;2228;2.64;-1.99
448;2230;3.53;1.27
448;2231;3.85;0.57
448;2232;4.37;1.48
449;2233;5.14;-0.18
449;2234;6.25;2.02
449;2235;7.71;0.4
449;2236;5.48;1.25
449;2237;3.43;-0.67
449;2238;4.77;0.04
449;2239;3.71;-0.5
449;2241;4.19;0.05
449;2242;4.72;-0.48
449;2243;4.85;1.85
449;2244;5.58;0.94
450;2245;3.53;0.11
450;2247;2.56;-1.17
450;2248;3.91;-1.66
450;2249;4.29;-0.67
450;2250;3.56;-0.92
451;2251;4.83;0.47
451;2252;5.71;0.21
451;2253;2.77;-0.56
451;2254;6.18;1.03
452;2255;3.89;0.38
452;2257;3.09;0.02
453;2258;4.53;0.34
453;2259;4.09;-0.22
453;2260;4.17;0.31
453;2261;3.74;-0.89
454;2262;3.58;-1.17
454;2263;3.53;-0.04
455;2264;4.2;-0.22
456;2265;4.16;0.25
456;2267;2.64;-0.47
456;2268;3;-1.14
456;2270;3.14;0.23
456;2271;3.43;-0.64
456;2272;3.5;-0.36
456;2273;3.58;0.54
456;2274;4.93;1.29
456;2275;4.64;1.12
456;2276;3.64;-1.06
456;2277;4.53;-0.44
456;2278;4.13;-1.04
457;2279;5.89;-0.22
457;2280;4.19;2.54
457;2281;3.91;-0.41
457;2282;3.64;-0.08
459;2287;3.61;0.17
459;2289;4.09;-0.19
459;2290;3.26;0.03
459;2291;4.33;-0.96
459;2292;2.48;-0.45
459;2293;5.69;-0.83
459;2294;3.4;-0.96
460;2295;4.14;-0.64
460;2296;2.77;0.03
460;2297;2.08;-0.62
460;2298;3.95;1.9
460;2299;3.3;1.33
461;2300;5.33;-1.12
461;2301;4.56;-0.32
462;2302;4.7;-1.09
462;2303;3.61;-0.96
463;2304;3.56;-3.09
463;2305;5.07;-0.08
463;2306;4.91;0.34
463;2307;2.71;2.49
463;2308;2.77;1.83
464;2309;4.58;0.76
464;2310;3.78;-0.15
465;2311;2.2;0.54
465;2312;3.74;2.19
466;2313;5.39;0.26
467;2316;4.11;0.08
467;2317;3.89;0.16
467;2319;6.31;3.33
468;2320;3.43;0.53
468;2323;2.94;-1.93
469;2324;4.04;-0.01
469;2325;4.32;1.08
469;2326;3.64;-1.23
469;2327;3.3;-1.3
469;2328;3.53;-1.4
469;2329;3.58;1.07
470;2330;2.89;1.29
470;2331;3.99;-0.92
470;2332;3.14;-1.12
470;2333;4.3;2.11
470;2334;3.53;1.45
471;2335;4.94;0.56
471;2336;3.33;-1.61
471;2337;3.64;-0.37
471;2338;3.56;1.5
471;2340;3;-0.87
472;2341;3.53;-1.7
472;2342;4.68;-0.44
472;2343;5.8;0.68
472;2344;3.69;-0.89
472;2345;4.94;-0.57
473;2347;4.38;-1.33
473;2348;7.09;-0.92
473;2349;6.49;-0.77
473;2350;4.96;1.62
473;2351;4.43;0.1
473;2352;3.61;0.21
473;2353;4.6;2.21
475;2359;3.76;-1.01
475;2360;3.5;0.04
475;2364;3.47;-1.44
475;2365;4.37;-0.64
476;2367;5.04;-1.52
476;2368;2.08;-1.61
478;2370;3.66;-1.17
479;2371;4.41;0.86
479;2373;4.58;3.09
479;2374;4.74;0.93
480;2376;4.33;-0.66
480;2380;4.36;-1.01
480;2382;6.41;1.94
480;2383;4.53;-0.45
481;2384;4.91;0.67
481;2385;3.18;-1.87
481;2386;5.16;0.45
482;2387;5.48;0.84
483;2388;4.37;1.5
483;2389;3.56;-0.47
483;2390;3.5;1.22
483;2391;3.26;-0.69
483;2392;3.14;-0.59
483;2393;4.68;2.83
483;2394;4.29;-0.73
483;2395;4.36;1.93
483;2396;4.11;-0.85
484;2397;3.69;-1.04
484;2398;7.14;-0.28
484;2399;5.93;2.66
484;2400;3.33;0.79
484;2401;5.85;2.53
484;2402;3.18;2.66
485;2403;4.3;-1.14
485;2406;5.7;-0.31
486;2407;3.66;-0.61
486;2408;3.58;0.59
486;2409;4.06;0.28
486;2411;4.7;0.4
486;2412;3;-0.32
486;2413;3.78;-0.42
486;2414;3.69;4.12
487;2415;4.04;-0.64
487;2416;3.14;-1.4
487;2417;3.66;3.77
487;2418;3;0.21
487;2419;4.41;1.1
488;2420;5.84;0.37
488;2421;4.69;-0.1
488;2422;4.38;-1.61
488;2423;5.83;-0.71
488;2424;5.08;0.04
488;2425;5.83;0.89
488;2426;3.69;-1.44
489;2428;5.62;0.14
489;2429;6.08;-0.47
490;2430;4.84;-0.42
490;2431;4.32;1.26
490;2432;2.94;-2.4
490;2433;7.53;-0.45
491;2434;2.94;1.02
491;2437;3.37;0.62
491;2438;3.71;0.26
491;2440;2.94;0.16
492;2442;3.37;0.1
492;2444;3.04;-1.14
492;2445;3.37;-1.7
492;2446;3;-0.79
492;2447;2.94;3.39
493;2449;5.25;-0.62
494;2454;3.76;-1.48
495;2456;3.89;-1.27
496;2458;4.04;2.67
497;2463;3.5;-0.69
497;2464;3.04;-0.96
497;2466;3.22;-1.27
497;2467;5.82;-0.13
497;2469;3.66;2.38
497;2471;3.04;-0.99
497;2473;5.13;-1.4
498;2475;3.14;0.62
498;2476;3.89;-0.36
499;2477;6.11;1.39
499;2478;3.18;0.34
499;2479;3.14;-0.09
499;2481;3.09;-0.96
500;2483;6.95;0.18
500;2484;5.52;0.63
501;2486;6.51;0.49
502;2487;2.4;-0.69
502;2488;3.33;-0.75
502;2489;4.58;0.34
502;2490;2.77;-0.42
502;2491;6.04;0.38
503;2492;4.08;-0.32
503;2493;3.04;1.6
503;2494;3;2.1
503;2495;4.19;2.9
503;2496;2.89;0.74
503;2497;3.56;-0.79
503;2498;4.93;1.6
504;2499;6.08;1.02
504;2500;3.89;1.17
504;2501;3.04;-0.09
504;2502;3.85;0.18
504;2503;3.4;-1.52
504;2504;5.3;-1.33
504;2505;3.14;-1.37
504;2506;4.75;-0.53
505;2507;4.63;0.68
505;2508;5.34;-0.87
505;2509;3.74;-1.01
505;2511;2.48;-2.22
505;2512;3.89;-0.19
507;2514;3.22;0.72
507;2516;2.83;-1.23
507;2518;3.91;-0.16
508;2519;4.54;1.64
508;2521;2.64;-0.79
509;2522;3.26;0.37
510;2524;3.26;0.29
510;2526;3.18;-0.08
511;2527;3;0.45
511;2532;3.18;-1.17
511;2533;3.04;-0.51
512;2537;4.96;-1.76
512;2540;3.71;-1.37
512;2542;3.43;0.5
512;2544;3.76;2.32
513;2545;3.83;-0.73
513;2546;4.62;1
513;2547;5.1;-0.23
514;2548;4.22;-0.51
514;2549;5.38;2.19
514;2550;4.63;1.87
514;2552;4.08;-0.54
514;2554;3.04;-0.85
514;2555;5.29;1.79
515;2556;4.03;-1.14
515;2557;4.29;1.27
515;2558;3.53;-0.34
516;2559;3.56;-1.4
516;2560;3.89;-0.94
517;2561;4.13;1.05
518;2562;5.27;1.17
518;2563;4.84;0.42
518;2564;4.85;-0.41
518;2565;3.22;-0.31
519;2566;3.56;-0.89
519;2567;3.22;1.16
519;2568;4.26;0.38
519;2570;3.18;-0.15
519;2572;4.01;0.26
521;2576;4.41;-0.67
521;2577;3.66;-1.23
521;2578;4.22;-1.37
521;2579;3.99;-0.92
521;2580;3.64;-0.34
521;2581;3.64;-0.45
521;2582;3.76;1.05
522;2583;4.43;-0.14
522;2584;4.11;0.86
522;2585;3.04;-0.12
522;2586;3.83;0.35
522;2587;5.3;0.77
523;2590;4.89;2.07
523;2592;6.02;0.67
523;2593;2.64;-0.5
523;2594;2.48;-1.52
523;2595;3.69;-0.81
523;2596;3.04;-0.32
523;2597;7.75;0.89
523;2598;4.11;0.62
523;2599;2.2;-0.71
524;2601;3.09;-1.44
524;2602;3.74;-0.56
524;2603;3.81;-1.56
524;2604;4.32;-0.54
524;2605;3.91;-1.12
524;2606;2.77;-0.94
524;2607;4.01;2.11
524;2608;4.04;1.02
524;2609;3.91;-0.4
524;2610;3.14;-1.2
525;2611;5.96;-1.44
525;2612;4.42;1.35
525;2614;4.28;1.62
525;2615;3.5;1.31
525;2616;3.3;-0.54
525;2617;4.81;2.54
526;2619;3.81;0.14
526;2620;4.93;0.34
527;2622;3.64;-0.67
527;2624;4.23;0.06
527;2626;4.66;2.55
527;2627;5.15;0.5
528;2629;3.4;0.28
528;2630;3.3;0.93
529;2631;2.94;3.36
530;2634;4.99;2.24
530;2635;4.04;3.03
531;2636;4.87;-0.75
531;2637;3.91;0.91
531;2638;3.74;-0.83
531;2639;6.15;0.65
531;2640;3.56;2.64
531;2641;3.61;-1.76
531;2642;3.99;-0.08
531;2643;3.81;0.04
532;2645;3.33;0.02
532;2646;3.93;-2.14
532;2647;2.64;-1.17
532;2648;5.73;1.11
533;2649;3.43;0.23
533;2650;3.95;1.14
533;2651;4.84;1.32
533;2655;3.4;-0.59
534;2656;4.33;-0.62
534;2658;3.22;0.76
534;2659;3.66;-1.17
534;2660;2.56;-1.33
535;2661;3.58;0.05
535;2662;6.95;-0.94
535;2663;4.87;-1.12
536;2665;2.64;-0.47
536;2667;3.3;2.58
536;2668;2.77;0.28
536;2669;2.64;-0.56
536;2670;3.22;-0.08
536;2671;2.94;-1.01
537;2673;3.81;1.13
537;2674;4.11;0.11
537;2675;5.19;-1.37
537;2676;4.08;-1.23
537;2677;4.55;-0.45
537;2679;5.59;-0.61
537;2680;6.37;0.65
538;2683;4.73;1.36
539;2684;6.19;3.22
539;2685;6.08;0.08
539;2686;5.03;-0.25
540;2687;4.11;-0.56
540;2689;4.66;0.23
540;2690;5.86;0.61
540;2691;3.18;0.61
540;2692;4.55;0.09
540;2693;6.48;0.43
540;2694;4.74;-1.09
540;2695;3.5;-0.61
540;2696;3.14;1.68
540;2697;3.22;-0.29
540;2698;4.13;-1.93
541;2699;3.04;1.11
541;2700;3.97;4.07
541;2701;3.5;-0.27
541;2703;3.37;-1.2
541;2704;4.08;0.22
541;2705;4.38;-0.31
541;2706;3.78;-1.7
541;2707;3.37;-0.75
541;2708;4.29;-1.33
541;2709;4.19;-0.4
541;2710;3.64;-1.2
541;2711;7.9;0.06
541;2712;4.09;-1.04
542;2713;7.25;0.72
542;2714;3.61;-1.56
543;2715;3.18;0.44
543;2716;3.5;-0.02
543;2717;3.81;-0.73
543;2718;3.47;-0.34
543;2719;3.4;1.08
544;2720;3.43;-1.17
545;2721;3.64;-0.51
546;2722;5.67;2.49
546;2723;5.43;0.42
546;2724;5.38;1.57
546;2725;4.54;-0.48
547;2727;3.66;-1.2
547;2728;3.14;-0.31
547;2729;3.04;0.3
547;2730;3.64;2.74
548;2731;4.5;0
548;2733;2.77;0.78
550;2737;4.48;-0.75
550;2739;3.18;0.88
550;2740;2.48;-1.33
551;2741;4.95;0.48
551;2742;5.28;0.15
551;2743;5.76;0.46
551;2744;8.72;-0.36
551;2745;3.56;0.34
551;2746;3.4;-0.57
551;2747;3.04;-0.48
551;2748;6.56;-0.69
551;2749;3.89;0.82
551;2750;3.61;3.36
551;2751;2.89;0.49
551;2752;3.09;2.72
551;2753;3.04;-0.09
551;2754;3.71;-1.01
551;2755;2.4;-0.5
551;2756;6.76;0.31
551;2757;4.08;-1.76
551;2758;5.61;2.2
552;2759;2.3;-1.01
553;2760;3.74;1.67
553;2761;2.3;-1.27
